id_hubspot,nom,CIP,CA 2026,client_naali,potentiel,Propriétaire de l'entreprise,Date de création,Groupement Principal,Chiffre d'affaires total,address,cp,Date de conclusion de la transaction la plus récente,catalogue
70705393910,PHARMACIE DE L EGLISE - 2251064 - 60550,2251064,,Non,Secondaires,Fatima BRAHIM,2024-12-31 20:27,UNIVERS PHARMACIE,,6 PLACE DE L EGLISE,,,
70595526888,PHARMACIE GRECO - 2159302 - 60870,2159302,,Non,Non Prioritaires,Fatima BRAHIM,2024-12-31 20:27,GIROPHARM,,109 RUE ARISTIDE BRIAND,,,
70703611112,PHARMACIE CHARLET - 2159077 - 60870,2159077,,Non,Non Prioritaires,Fatima BRAHIM,2024-12-31 20:27,GIPHAR,,3 RUE JEAN MAUGUET,,,
70699958520,PHARMACIE DU PORT - 2158047 - 60200,2158047,,Non,Non Prioritaires,Fatima BRAHIM,2024-12-31 20:27,PHR,,3 RUE DE SOISSONS,,,
70595501282,PHARMACIE DE L HOTEL DE VILLE - 2158010 - 60200,2158010,,Non,Non Prioritaires,Fatima BRAHIM,2024-12-31 20:27,EVOLUPHARM,,8 RUE JEAN LEGENDRE,,,
69710064848,PHARMACIE AMORY - 2158340 - 60127,2158340,,Non,Non Prioritaires,Fatima BRAHIM,2024-12-31 20:27,EVOLUPHARM,,29 RUE DE L AUTOMNE,,,
70595501281,PHARMACIE DE LA MAIRIE - 2159344 - 60930,2159344,,Non,Non Prioritaires,Fatima BRAHIM,2024-12-31 20:27,EVOLUPHARM,,PLACE MAURICE SEGONDS,,,
70697821409,PHARMACIE DE LA MAIRIE - 2158398 - 60270,2158398,,Non,Non Prioritaires,Fatima BRAHIM,2024-12-31 20:27,,,40 RUE DE LA MAIRIE,,,
70705393906,PHARMACIE DES COURTILS - 2158377 - 60270,2158377,,Non,Secondaires,Fatima BRAHIM,2024-12-31 20:27,PHR,,2 B AVENUE DES COURTILS,,,
70705393905,PHARMACIE CALON - 2159166 - 60740,2159166,,Non,Non Prioritaires,Fatima BRAHIM,2024-12-31 20:27,,,1 RUE PIERRE BRUIET,,,
69710064847,PHARMACIE DE LA PLACE - 2159145 - 60340,2159145,,Non,Non Prioritaires,Fatima BRAHIM,2024-12-31 20:26,GIPHAR,,16 PLACE DE LA REPUBLIQUE,,,
70595501280,PHARMACIE DE VILLERS - 2159323 - 60340,2159323,,Non,Secondaires,Fatima BRAHIM,2024-12-31 20:26,SOPROPHAR,,PLACE MARGUERITE MOUTIER,,,
70703611108,PHARMACIE DU COQ CHANTANT - 2159412 - 60500,2159412,,Non,Non Prioritaires,Fatima BRAHIM,2024-12-31 20:26,ANTON & WILLEM,,BOULEVARD MICHEL LEFEBURE,,,
70703577321,PHARMACIE GAILLET - 2158356 - 60480,2158356,,Non,Non Prioritaires,Fatima BRAHIM,2024-12-31 20:26,EVOLUPHARM,,27 RUE DE BEAUVAIS,,,
70697821408,PHARMACIE NOTRE DAME DU THIL - 2280928 - 60000,2280928,,Non,Secondaires,Fatima BRAHIM,2024-12-31 20:26,EVOLUPHARM,,87 RUE DE CALAIS,,,
70705393889,GRDE PHIE DU CENTRE COMMERCIAL - 2287614 - 60330,2287614,,Oui,Prioritaires,Fatima BRAHIM,2024-12-31 20:26,CEIDO,1205.74,ROUTE DE PARIS,,2025-12-15 12:21,Gommes Anti Stress x60; Gommes Anti Stress x42; Zen Orange; Collagène Citron-Vert Menthe
70595526867,PHARMACIE BERTIN - 2028529 - 60300,2028529,,Non,Prioritaires,Fatima BRAHIM,2024-12-31 20:26,APRIUM,,40 PLACE DE LA HALLE,,,
70595542244,PHARMACIE PABLO PICASSO - 2158670 - 60110,2158670,,Oui,Prioritaires,Fatima BRAHIM,2024-12-31 20:26,LAFAYETTE,2396.34,9 BOULEVARD PABLO PICASSO,,2025-12-05 16:07,Gommes Anti Stress x42; Zen Orange; Collagène Citron-Vert Menthe
70699958499,PHARMACIE DU MARCHE - 2157855 - 60500,2157855,,Non,Prioritaires,Fatima BRAHIM,2024-12-31 20:26,LEADER SANTE,,4 PLACE OMER VALLON,,,
70705393888,PHARMACIE DE LAMORLAYE - 2028382 - 60260,2028382,,Non,Prioritaires,Fatima BRAHIM,2024-12-31 20:26,APRIUM,,35 RUE DU GENERAL LECLERC,,,
70697819368,PHARMACIE LAFAYETTE GENGEMBRE - 2028639 - 60200,2028639,,Oui,Prioritaires,Fatima BRAHIM,2024-12-31 20:24,LAFAYETTE,1983.15,11 RUE EUGENE FLOQUET,,2025-07-17 10:36,Gommes Anti Stress x42; Zen Orange; Collagène Citron-Vert Menthe
70697819349,PHARMACIE DUQUESNE - 2041780 - 80090,2041780,,Non,Non Prioritaires,Fatima BRAHIM,2024-12-31 20:23,EXCEL PHARMA,,229 RUE DE CAGNY,,,
70595437761,PHARMACIE DE PARIS - 2028466 - 60500,2028466,,Non,Prioritaires,Fatima BRAHIM,2024-12-31 20:23,GIROPHARM,,14 RUE DE PARIS,,,
70595499251,PHARMACIE HENRIVILLE - 2209075 - 80090,2209075,,Non,Non Prioritaires,Fatima BRAHIM,2024-12-31 20:23,LAFAYETTE,,195 RUE SAINT FUSCIEN,,,
70595524825,PHARMACIE DE COYE LA FORET - 2158115 - 60580,2158115,,Non,Secondaires,Fatima BRAHIM,2024-12-31 20:23,GIROPHARM,,37 GRANDE RUE,,,
70595524824,PHARMACIE DU CHATEAU - 2159475 - 60260,2159475,,Non,Non Prioritaires,Fatima BRAHIM,2024-12-31 20:23,ESCALE SANTE,,39 AVENUE DE LA LIBERATION,,,
70595524817,PHARMACIE DU QUEBEC - 2041796 - 80090,2041796,,Non,Non Prioritaires,Fatima BRAHIM,2024-12-31 20:22,EXCEL PHARMA,,1 RUE MARCEL PAUL,,,
70701744372,PHARMACIE MOUGENOT FRAPIN - 2157483 - 60620,2157483,,Non,Non Prioritaires,Fatima BRAHIM,2024-12-31 20:22,,,36 RUE DE LA LIBERATION,,,
70699955446,PHARMACIE DUPUIS - 2159187 - 60300,2159187,,Non,Prioritaires,Fatima BRAHIM,2024-12-31 20:22,GIPHAR,,5 RUE DE LA CHAMPIGNONNIERE,,,
70703609021,PHARMACIE DE LA GARE - 2028335 - 60340,2028335,,Non,Non Prioritaires,Fatima BRAHIM,2024-12-31 20:22,COTE PHARMA,,16 RUE PASTEUR,,,
69710061776,PHARMACIE NAFTEUX - 2273512 - 80115,2273512,,Non,Non Prioritaires,Fatima BRAHIM,2024-12-31 20:21,PHARMAVIE,,17 ROUTE NATIONALE,,,
170383301822,PHARMACIE DE LA GARE - 2239911 - 95220,2239911,,Non,Secondaires,Fatima BRAHIM,2024-12-31 20:21,LEADER SANTE,,4 BOULEVARD OSCAR THEVENIN,,,
305927631097,PHARMACIE LACOMME - 2240639 - 95470,2240639,,Non,Secondaires,Fatima BRAHIM,2024-12-31 20:21,ALPHEGA,,34 RUE DU HAUT DE SENLIS,,,
70699955397,PHARMACIE DE L ARC EN CIEL - 2158246 - 60800,2158246,,Non,Secondaires,Fatima BRAHIM,2024-12-31 20:21,PHARMAVIE,,53 RUE NATIONALE,,,
70595464434,PHARMACIE DES REMPARTS - 2159370 - 60800,2159370,,Non,Secondaires,Fatima BRAHIM,2024-12-31 20:21,,,6 RUE CHARLES DE GAULLE,,,
70701743296,PHARMACIE DEMAZEAU PARIN - 2208113 - 80340,2208113,,Non,Non Prioritaires,Fatima BRAHIM,2024-12-31 20:20,PHARMACTIV,,10 PLACE DE LA LIBERTE,,,
70705389760,PHARMACIE TANQUEREL DENIS - 2209054 - 80440,2209054,,Non,Secondaires,Fatima BRAHIM,2024-12-31 20:20,PHARMACTIV,,9 RUE DES DEPORTES RESISTANTS,,,
306169796815,PHARMACIE DU CENTRE - 2240623 - 95390,2240623,,Non,Secondaires,Fatima BRAHIM,2024-12-31 20:19,COS,,88 RUE D ERMONT,,,
306381528252,PHARMACIE VIGNAL - 2239089 - 95240,2239089,,Non,Non Prioritaires,Fatima BRAHIM,2024-12-31 20:19,COFISANTE,,1 PLACE EDOUARD IMBS,,,
70705388735,PHARMACIE GUILLON - 2238525 - 95100,2238525,,Non,Non Prioritaires,Fatima BRAHIM,2024-12-31 20:19,OBJECTIF PHARMA,,163 RUE DU PERREUX,,,
170383305953,PHARMACIE CITE SANTE - 2264450 - 95610 ,2264450,,Non,Prioritaires,Fatima BRAHIM,2024-12-31 20:17,ELSIE,,248 RUE DE L AMBASSADEUR,,,
70699923698,PHARMACIE ECANVIL - 2013132 - 95000,2013132,,Non,Prioritaires,Fatima BRAHIM,2024-12-31 20:17,YNOVA,,42 AV DE LA PLAINE DES SPORTS,,,
70595432674,PHARMACIE MOITIER SATCHIVI - 2207591 - 80300,2207591,,Non,Secondaires,Fatima BRAHIM,2024-12-31 20:16,GIPHAR,,18 PLACE D ARMES,,,
70699922669,PHARMACIE DE COMBLES - 2208176 - 80360,2208176,,Non,Non Prioritaires,Fatima BRAHIM,2024-12-31 20:16,LES PHARMACIENS ASSOCIES,,7 GRANDE RUE,,,
70703571134,PHARMACIE BONNEMAISON - 2208417 - 80400,2208417,,Oui,Non Prioritaires,Fatima BRAHIM,2024-12-31 20:16,PHARMAVIE,738.07,2 RUE DU GENERAL FOY,,2025-03-20 12:38,Collagène Citron-Vert Menthe; Digestion; Gommes Anti Stress x42; Osmose
70595432673,PHARMACIE DEBRUYNE - 2208752 - 80170,2208752,,Non,Non Prioritaires,Fatima BRAHIM,2024-12-31 20:16,SOPROPHAR,,1 PLACE DU MARECHAL LECLERC,,,
70701740225,PHARMACIE HUYGHE - 2254149 - 80131,2254149,,Non,Non Prioritaires,Fatima BRAHIM,2024-12-31 20:16,PHR,,22 RUE DE LIHONS,,,
70703602919,PHARMACIE DU MARCHE - 2263457 - 80700,2263457,,Non,Secondaires,Fatima BRAHIM,2024-12-31 20:16,GIPHAR,,RUE ALEXANDRE DUMAS,,,
69710056694,PHARMACIE FARDEL - 2208663 - 80290,2208663,,Non,Non Prioritaires,Fatima BRAHIM,2024-12-31 20:16,PHARM&FREE,,2 PLACE DE LA REPUBLIQUE,,,
70595410141,PHARMACIE D ARREST - 2209012 - 80820,2209012,,Non,Non Prioritaires,Fatima BRAHIM,2024-12-31 20:16,LES PHARMACIENS ASSOCIES,,99 RUE DE CATIGNY,,,
70595461309,PHARMACIE PEGARD - 2207570 - 80470,2207570,,Non,Non Prioritaires,Fatima BRAHIM,2024-12-31 20:16,ALPHEGA,,81 RUE PIERRE BROSSOLETTE,,,
70701740223,PHARMACIE BRIGAUDEAU - 2208286 - 80600,2208286,,Non,Non Prioritaires,Fatima BRAHIM,2024-12-31 20:16,EVOLUPHARM,,79 RUE ANDRE TEMPEZ,,,
70595461308,PHARMACIE SAINT MAURICE - 2263436 - 80080,2263436,,Non,Non Prioritaires,Fatima BRAHIM,2024-12-31 20:16,LAFAYETTE,,1 PLACE VICTOR PAUCHET,,,
70701740221,PHARMACIE VAUBAN - 2207518 - 80100,2207518,,Non,Non Prioritaires,Fatima BRAHIM,2024-12-31 20:16,PHARMAVIE,,62 64 CHAUSSEE DU BOIS,,,
70595495099,PHARMACIE DE LA VALLEE - 2284744 - 80420,2284744,,Non,Secondaires,Fatima BRAHIM,2024-12-31 20:16,GIPHAR,,40 RUE ROGER GODARD,,,
70595461306,PHARMACIE DE LA MAYE - 2284660 - 80150,2284660,,Non,Secondaires,Fatima BRAHIM,2024-12-31 20:16,PHR,,40 ROUTE DE RUE,,,
70703602918,PHARMACIE DU MOULIN - 2275457 - 80510,2275457,,Oui,Non Prioritaires,Fatima BRAHIM,2024-12-31 20:16,PHARMODEL,575.19,18 RUE DU MOULIN,,2025-03-25 17:01,Gommes Anti Stress x42; Zen Orange
70595410140,PHARMACIE DE LA NIEVRE - 2041398 - 80420,2041398,,Non,Non Prioritaires,Fatima BRAHIM,2024-12-31 20:16,LEADER SANTE,,6 RUE DE LA REPUBLIQUE,,,
70703602911,PHARMACIE DU VAL D HALATTE - 2005933 - 60700,2005933,,Oui,Prioritaires,Fatima BRAHIM,2024-12-31 20:16,GIPHAR,1150.38,AVENUE D AUVELAIS,,2025-05-28 11:13,Gommes Anti Stress x42; Zen Orange
305499645117,PHARMACIE DIALLO - 2283646 - 95870,2283646,,Non,Non Prioritaires,Fatima BRAHIM,2024-12-31 20:16,PHARMA SYNERGIE,,10 ALLEE GEORGES BIZET,,,
306381525191,PHARMACIE BORDS DE SEINE - 2001314 - 95870,2001314,,Non,Non Prioritaires,Fatima BRAHIM,2024-12-31 20:16,ESCALE SANTE,,1 RUE JULIUS ET ETHEL ROSENBERG,,,
305927632060,PHARMACIE CHAMBRION - 2240969 - 95510,2240969,,Non,Non Prioritaires,Fatima BRAHIM,2024-12-31 20:16,PHARMODEL,,5 RUE DE L EGLISE,,,
170383301825,PHARMACIE D'HERBLAY - 2239890 - 95220,2239890,,Non,Secondaires,Fatima BRAHIM,2024-12-31 20:15,LEADER SANTE,,135 RUE DE CONFLANS,,,
306170516705,PHARMACIE DE LA CHALLE - 2239403 - 95610,2239403,,Non,Secondaires,Fatima BRAHIM,2024-12-31 20:15,PHARMAVANCE,,CENTRE COMMERCIAL LA CHALLE,,,
168689123538,PHARMACIE COCHU - 2240953 - 95470,2240953,,Non,Non Prioritaires,Fatima BRAHIM,2024-12-31 20:15,SIMPLY PHARMA,,1 RUE FRANCOIS MAURIAC,,,
70595460299,PHARMACIE LETELLIER - 2208239 - 80570,2208239,,Non,Non Prioritaires,Fatima BRAHIM,2024-12-31 20:15,GIPHAR,,102 RUE CORNEHOTTE,,,
70701736181,PHARMACIE DE BRICHEBAY - 2159192 - 60300,2159192,,Non,Secondaires,Fatima BRAHIM,2024-12-31 20:11,PHR,,34 RUE DE BRICHEBAY,,,
70595514569,PHARMACIE ROMBAUX - 2000264 - 60890,2000264,,Non,Secondaires,Fatima BRAHIM,2024-12-31 20:11,PHARMA SANTE DEVELOPPEMENT,,8 PLACE MARIUS HAUSSY,,,
69710053562,GRANDE PHARMACIE DE SENLIS - 2028555 - 60300,2028555,,Non,Secondaires,Fatima BRAHIM,2024-12-31 20:11,,,16 RUE DE L APPORT AU PAIN,,,
70595457226,PHARMACIE DES ARENES - 2028534 - 60300,2028534,,Non,Secondaires,Fatima BRAHIM,2024-12-31 20:11,,,5 PLACE JEAN DAVIDSEN,,,
70699918578,PHARMACIE DU VALOIS - 2028513 - 60800,2028513,,Non,Secondaires,Fatima BRAHIM,2024-12-31 20:11,PHR,,56 AVENUE DU PRESIDENT KENNEDY,,,
70595457225,PHARMACIE DU HAUDOUIN - 2028508 - 60440,2028508,,Non,Non Prioritaires,Fatima BRAHIM,2024-12-31 20:11,UNIVERS PHARMACIE,,48 RUE DE PARIS,,,
70703598792,PHARMACIE DE MAGNY - 2158445 - 60640,2158445,,Non,Non Prioritaires,Fatima BRAHIM,2024-12-31 20:11,GIROPHARM,,80 PLACE DE MAGNY,,,
69710052600,PHARMACIE SAINTE GENEVIEVE - 2159098 - 60730,2159098,,Non,Secondaires,Fatima BRAHIM,2024-12-31 20:11,COS,,ROUTE NATIONALE,,,
70595457224,PHARMACIE LECLERE JOUEN - 2159391 - 60570,2159391,,Non,Non Prioritaires,Fatima BRAHIM,2024-12-31 20:11,EVOLUPHARM,,1 PLACE AMBROISE CROIZAT,,,
306381527281,PHARMACIE DE CHARS - 2239068 - 95750,2239068,,Non,Secondaires,Fatima BRAHIM,2024-12-31 20:11, -,,21 RUE DE GISORS,,,
305499646193,PHARMACIE DEVULDER - 2240073 - 95640,2240073,,Non,Secondaires,Fatima BRAHIM,2024-12-31 20:11,PHARMACTIV,,31 RUE DU GENERAL DE GAULLE,,,
70595514567,PHARMACIE CENTRALE - 2158534 - 60140,2158534,,Non,Non Prioritaires,Fatima BRAHIM,2024-12-31 20:11,EXCEL PHARMA,,4 RUE VICTOR HUGO,,,
70595514566,PHARMACIE DES PRES - 2158403 - 60680,2158403,,Non,Non Prioritaires,Fatima BRAHIM,2024-12-31 20:11,PHR,,14 RUE DES PRES,,,
70701736180,PHARMACIE JULES FERRY - 2158492 - 60610,2158492,,Non,Secondaires,Fatima BRAHIM,2024-12-31 20:11,PHARMACTIV,,7 B RUE JULES FERRY,,,
70703598789,PHARMACIE DE LA MAIRIE - 2158597 - 60280,2158597,,Non,Secondaires,Fatima BRAHIM,2024-12-31 20:11,SUPRAPHARM,,110 AVENUE OCTAVE BUTIN,,,
70701736179,PHARMACIE DES 5 HAMEAUX - 2159585 - 60600,2159585,,Non,Non Prioritaires,Fatima BRAHIM,2024-12-31 20:11,EVOLUPHARM,,16 RUE DE L ABBAYE,,,
70595514565,PHARMACIE SYOEN - 2159365 - 60130,2159365,,Non,Non Prioritaires,Fatima BRAHIM,2024-12-31 20:11,PHR,,10 GRANDE RUE NOTRE DAME,,,
70703598787,PHARMACIE LEFEBVRE BAUDOUIN - 2159386 - 60190,2159386,,Non,Secondaires,Fatima BRAHIM,2024-12-31 20:11,NEPENTHES,,4 RUE ELISA BARE,,,
70595406039,PHARMACIE DE LA HALLE - 2275221 - 60120,2275221,,Non,Non Prioritaires,Fatima BRAHIM,2024-12-31 20:11,OPTIPHARM,,17 RUE DE LA HALLE,,,
70595491004,PHARMACIE DES AIGLES - 2158382 - 60270,2158382,,Non,Secondaires,Fatima BRAHIM,2024-12-31 20:11,,,28 LA GRANDE SERPENTINE,,,
70701736178,PHARMACIE FONTAINE JMJ - 2159035 - 60460,2159035,,Non,Non Prioritaires,Fatima BRAHIM,2024-12-31 20:11,GIE LES CADUCEES,,8 PLACE DE L EGLISE,,,
70701736177,PHARMACIE VSF - 2000618 - 60500,2000618,,Non,Non Prioritaires,Fatima BRAHIM,2024-12-31 20:11,PHR,,18 R DE LA DUCHESSE DE CHARTRES,,,
69710051529,PHARMACIE SAINT GERMAIN - 2251457 - 60200,2251457,,Oui,Prioritaires,Fatima BRAHIM,2024-12-31 20:09,LEADER SANTE,1027.4,68 RUE NOTRE DAME DE BON SECOURS,,2025-03-24 11:02,Gommes Anti Stress x42; Zen Orange; Collagène Citron-Vert Menthe
170383301827,PHARMACIE DE CERNAY - 2239424 - 95120,2239424,,Non,Prioritaires,Fatima BRAHIM,2024-12-31 20:06,ELSIE,,7 AV DU PRESIDENT GEORGES POMPID,,,
70701726918,GRANDE PHARMACIE DU CENTRE - 2265433 - 80200,2265433,,Non,Secondaires,Fatima BRAHIM,2024-12-31 20:01,PHARMAVIE,,11 PL DU COMMANDANT LOUIS DAUDRE,,,
70703556842,PHARMACIE DEMAZEAU - 2207628 - 80300,2207628,,Non,Non Prioritaires,Fatima BRAHIM,2024-12-31 20:01,PHR,,58 RUE DE LA LIBERATION,,,
70595447031,PHARMACIE DU VAL D ANCRE - 2208726 - 80800,2208726,,Non,Non Prioritaires,Fatima BRAHIM,2024-12-31 20:01,,,6 RUE ROBERT LEGER,,,
70595480766,PHARMACIE DAUDRE - 2208595 - 80200,2208595,,Non,Non Prioritaires,Fatima BRAHIM,2024-12-31 20:01,LES PHARMACIENS ASSOCIES,,24 PL DU COMMANDANT LOUIS DAUDRE,,,
69710043360,PHARMACIE SOUART LANNOY - 2208988 - 80120,2208988,,Non,Non Prioritaires,Fatima BRAHIM,2024-12-31 20:01,PHR,,2 RUE LEON TERNISIEN,,,
70703556808,PHARMACIE LEFEUVRE GARRIOT - 2158230 - 60800,2158230,,Non,Secondaires,Fatima BRAHIM,2024-12-31 20:00,PHR,,34 AVENUE DE SENLIS,,,
70703588546,PHARMACIE DU CENTRE - 2158225 - 60800,2158225,,Non,Secondaires,Fatima BRAHIM,2024-12-31 20:00,PHARMACTIV,,34 RUE NATIONALE,,,
170383302849,PHARMACIE RICHARD - 2239272 - 95600,2239272,,Non,Non Prioritaires,Fatima BRAHIM,2024-12-31 19:59,LES PHARMACIENS ASSOCIES,,127 BOULEVARD DE LA REPUBLIQUE,,,
70595445982,PHARMACIE DES COTEAUX - 2238457 - 95100,2238457,,Non,Non Prioritaires,Fatima BRAHIM,2024-12-31 19:59,PHARMA SYNERGIE,,102 AVENUE DU MARECHAL JOFFRE,,,
70699935951,PHARMACIE BERTOUX FORESTIER - 2208438 - 80134,2208438,,Non,Non Prioritaires,Fatima BRAHIM,2024-12-31 19:59,GIROPHARM,,2 PLACE DE LA MAIRIE,,,
70595445977,PHARMACIE ROUTIER DE LESTANG - 2208930 - 80480,2208930,,Non,Non Prioritaires,Fatima BRAHIM,2024-12-31 19:59,PHR,,139 RUE JEAN CATELAS,,,
70595375318,PHARMACIE DOREMUS - 2208333 - 80120,2208333,,Non,Non Prioritaires,Fatima BRAHIM,2024-12-31 19:59,GIPHAR,,948 AVENUE DE LA PLAGE,,,
70595395826,PHARMACIE CENTRALE SELAS - 2041670 - 80100,2041670,,Non,Non Prioritaires,Fatima BRAHIM,2024-12-31 19:59,GIROPHARM,,24 RUE DU MARECHAL FOCH,,,
306170516702,PHARMACIE DU HAUT DE MONTMORENCY - 2240230 - 95160,2240230,,Non,Prioritaires,Fatima BRAHIM,2024-12-31 19:59,NEPENTHES,,20 AV DE LA 1ERE ARMEE FRANCAISE,,,
170383301836,GRANDE PHARMACIE DU CENTRE - 2051123 - 95120,2051123,,Non,Prioritaires,Fatima BRAHIM,2024-12-31 19:59,IPHARM,,1 RUE DE LA REPUBLIQUE,,,
69710041335,PHARMACIE DU THERAIN - 2158691 - 60112,2158691,,Non,Secondaires,Fatima BRAHIM,2024-12-31 19:59,GIPHAR,,27 RUE DE DIEPPE,,,
70595395810,PHARMACIE PARMENTIER - 2158052 - 60200,2158052,,Non,Non Prioritaires,Fatima BRAHIM,2024-12-31 19:59,PHR,,31 RUE SAINT CORNEILLE,,,
70701724915,PHARMACIE HAMIK - 2265339 - 60150,2265339,,Non,Non Prioritaires,Fatima BRAHIM,2024-12-31 19:59,PHARMAVIE,,2 RUE HONORE D ESTIENNE D ORVES,,,
70595418331,PHARMACIE DU GRAND FERRE - 2283337 - 60126,2283337,,Non,Non Prioritaires,Fatima BRAHIM,2024-12-31 19:59,PHARM&FREE,,200 RUE DE PICARDIE,,,
70595374313,PHARMACIE DE L ABBAYE - 2273711 - 60850,2273711,,Non,Non Prioritaires,Fatima BRAHIM,2024-12-31 19:58,ALPHEGA,,29 PLACE DE VERDUN,,,
69710041308,PHARMACIE SIMONIN - 2159501 - 60350,2159501,,Non,Non Prioritaires,Fatima BRAHIM,2024-12-31 19:58,PHR,,7 PLACE DE L HOTEL DE VILLE,,,
305927634143,PHARMACIE DE LA GARE - 2240665 - 95110,2240665,,Non,Non Prioritaires,Fatima BRAHIM,2024-12-31 19:58,PHARMACTIV,,15 BOULEVARD CHARLES DE GAULLE,,,
170383302844,PHARMACIE DU MARTRAY - 2241061 - 95240,2241061,,Non,Non Prioritaires,Fatima BRAHIM,2024-12-31 19:58,GIPHAR,,50 B BOULEVARD CLEMENCEAU,,,
170383302854,PHARMACIE DE LA FRETTE MONTIGNY - 2239623 - 95530,2239623,,Non,Non Prioritaires,Fatima BRAHIM,2024-12-31 19:58,PDA HEALTH,,123 T BOULEVARD DE PONTOISE,,,
306086325448,PHARMACIE CENTRALE - 2239120 - 95240,2239120,,Non,Non Prioritaires,Fatima BRAHIM,2024-12-31 19:58,SIMPLY PHARMA,,44 RUE GABRIEL PERI,,,
70699907269,PHIE DE LA PORTE SAINT GERMAIN - 2238656 - 95100,2238656,,Non,Non Prioritaires,Fatima BRAHIM,2024-12-31 19:58,PHARMODEL,,70 RUE HENRI BARBUSSE,,,
70595394807,PHARMACIE DE LA COLONIE - 2238530 - 95100,2238530,,Non,Non Prioritaires,Fatima BRAHIM,2024-12-31 19:58,PHR,,17 RUE DU DOCTEUR LERAY,,,
70595374304,PHARMACIE GUETTA - 2238441 - 95100,2238441,,Non,Non Prioritaires,Fatima BRAHIM,2024-12-31 19:58,PHARMA SANTE DEVELOPPEMENT,,1 RUE DE LA REPUBLIQUE,,,
306086325451,PHARMACIE DU NOYER DE L IMAGE - 2259000 - 95240,2259000,,Non,Non Prioritaires,Fatima BRAHIM,2024-12-31 19:58,PHR,,95 ROUTE D ARGENTEUIL,,,
70701724889,PHARMACIE BELLE PLACE - 2265936 - 95100,2265936,,Non,Non Prioritaires,Fatima BRAHIM,2024-12-31 19:58,PHARMA SYNERGIE,,154 AVENUE JEAN JAURES,,,
306169796822,PHARMACIE DU PETIT PONT - 2050858 - 95530,2050858,,Non,Non Prioritaires,Fatima BRAHIM,2024-12-31 19:58,OPTIPHARM,,2 RUE DU PETIT PONT,,,
70701763831,PHARMACIE DUPLAN LAMBEAUX - 2207607 - 80300,2207607,,Non,Non Prioritaires,Fatima BRAHIM,2024-12-31 19:56,GIPHAR,,2 RUE DE GOMICOURT,,,
70595373278,PHARMACIE GAUTHIER - 2208197 - 80800,2208197,,Non,Non Prioritaires,Fatima BRAHIM,2024-12-31 19:56,PHR,,25 PLACE DE LA REPUBLIQUE,,,
70701763830,PHARMACIE DE ROISEL - 2208747 - 80240,2208747,,Non,Non Prioritaires,Fatima BRAHIM,2024-12-31 19:56,GIE LA VALLEE,,22 RUE DE LA REPUBLIQUE,,,
70699933905,PHARMACIE BLONDEL - 2208621 - 80200,2208621,,Non,Non Prioritaires,Fatima BRAHIM,2024-12-31 19:56,GIE LA VALLEE,,8 PL DU COMMANDANT LOUIS DAUDRE,,,
70701763828,PHARMACIE BECU HIRSCH - 2208616 - 80200,2208616,,Non,Non Prioritaires,Fatima BRAHIM,2024-12-31 19:56,MAGDALEON,,31 33 AVENUE MAC ORLAN,,,
70697999609,PHARMACIE NOUVELLE - 2041424 - 80800,2041424,,Non,Non Prioritaires,Fatima BRAHIM,2024-12-31 19:56,PHARMACTIV,,66 RUE JULES LARDIERE,,,
70595443903,PHARMACIE DU CENTRE - 2041403 - 80800,2041403,,Non,Secondaires,Fatima BRAHIM,2024-12-31 19:55,TOTUM,,12 RUE JEAN ET MARCELLIN TRUQUIN,,,
69710039272,PHARMACIE DE LA VALLEE - 2208658 - 80500,2208658,,Non,Non Prioritaires,Fatima BRAHIM,2024-12-31 19:55,GIPHAR,,1495 ROUTE NATIONALE,,,
70595373277,PHARMACIE VANYSACKER - 2041377 - 80320,2041377,,Non,Non Prioritaires,Fatima BRAHIM,2024-12-31 19:55,PHR,,16 B AVENUE ARISTIDE BRIAND,,,
70595443902,PHARMACIE DETOISIEN - 2272571 - 80250,2272571,,Non,Secondaires,Fatima BRAHIM,2024-12-31 19:55,PHARM&FREE,,2 RUE DU DOCTEUR BINANT,,,
70595443901,PHARMACIE CARLIER - 2208181 - 80160,2208181,,Non,Non Prioritaires,Fatima BRAHIM,2024-12-31 19:55,EVOLUPHARM,,15 PLACE DU GENERAL DE GAULLE,,,
70697707731,PHARMACIE COROYER - 2208883 - 80160,2208883,,Non,Non Prioritaires,Fatima BRAHIM,2024-12-31 19:55,GIPHAR,,91 ROUTE NATIONALE,,,
70699933904,PHARMACIE DE LA CROIX DE FER - 2208511 - 80330,2208511,,Non,Non Prioritaires,Fatima BRAHIM,2024-12-31 19:55,UNIVERS PHARMACIE,,105 AVENUE HENRI BARBUSSE,,,
70595476716,PHARMACIE DE LA COULEE VERTE - 2041560 - 80160,2041560,,Non,Non Prioritaires,Fatima BRAHIM,2024-12-31 19:55,NORPHARMA,,10 RUE DU CAPITAINE HEMIR MEZAN,,,
70595416308,PHARMACIE DE LA PICARDIE VERTE - 2004535 - 60210,2004535,,Non,Secondaires,Fatima BRAHIM,2024-12-31 19:55,LES PHARMACIENS ASSOCIES,,1 ROUTE DE CREVECOEUR,,,
70595416307,PHARMACIE DE FRESSENNEVILLE - 2208349 - 80390,2208349,,Non,Non Prioritaires,Fatima BRAHIM,2024-12-31 19:55,LEADER SANTE,,1 RUE VOLTAIRE,,,
