id_hubspot,nom,CIP,CA 2026,client_naali,potentiel,Propriétaire de l'entreprise,Date de création,Groupement Principal,Chiffre d'affaires total,address,cp,Date de conclusion de la transaction la plus récente,catalogue
70699907262,PHARMACIE DU PLATEAU - 2235241 - 94220,2235241,,Non,Non Prioritaires,Emelyne Lahaies,2024-12-31 19:57,PHR,,52 RUE GABRIELLE,,,
70699907261,GRANDE PHARMACIE DE ST MAURICE - 2237254 - 94410,2237254,,Oui,Non Prioritaires,Emelyne Lahaies,2024-12-31 19:57,LEADER SANTE,2765.33,7 RUE DU MARECHAL LECLERC,,2025-10-29 10:48,Cheveux - Pousse et Force; Collagène Citron-Vert Menthe; Gommes Anti Stress x42; Meuble bien être mental; Ménopause; Zen Fraise
70699934948,PHARMACIE DE L ECOLE - 2050245 - 94700,2050245,,Non,Non Prioritaires,Emelyne Lahaies,2024-12-31 19:57,ESCALE SANTE,,26 AVENUE DU GENERAL DE GAULLE,,,
70701764853,PHARMACIE DU MARCHE - 2274364 - 94140,2274364,,Non,Secondaires,Emelyne Lahaies,2024-12-31 19:57,,,27 RUE ETIENNE DOLET,,,
70697708770,PHARMACIE DU MARCHE - 2049800 - 94220,2049800,,Non,Secondaires,Emelyne Lahaies,2024-12-31 19:57,QUARTZ,,68 B RUE DE PARIS,,,
70699934947,PHARMACIE DJAMBISSIE - 2235964 - 94240,2235964,,Non,Non Prioritaires,Emelyne Lahaies,2024-12-31 19:57,GIPHAR,,18 RUE HENRI THIRARD,,,
70699907258,PHARMACIE TOMASINO - 2049617 - 94240,2049617,,Non,Secondaires,Emelyne Lahaies,2024-12-31 19:57,PHARMA SANTE DEVELOPPEMENT,,2 RUE DISPAN,,,
70699934946,GRANDE PHARMACIE CENTRALE - 2236161 - 94200,2236161,,Non,Non Prioritaires,Emelyne Lahaies,2024-12-31 19:57,,,70 AVENUE GEORGES GOSNAT,,,
70697708768,PHARMACIE DE LA GARE - 2236109 - 94200,2236109,,Non,Non Prioritaires,Emelyne Lahaies,2024-12-31 19:57,,,37 RUE LENINE,,,
70595417333,PHARMACIE DU FORT - 2238022 - 94400,2238022,,Non,Non Prioritaires,Emelyne Lahaies,2024-12-31 19:57,PHARMA SANTE DEVELOPPEMENT,,25 RUE DU PROFESSEUR CALMETTE,,,
70595394794,PHARMACIE OKABE - 2274254 - 94270,2274254,,Oui,Secondaires,Emelyne Lahaies,2024-12-31 19:57,APTI'PHAR,1316.78,57 63 AVENUE DE FONTAINEBLEAU,,2025-06-13 12:37,Gommes Anti Stress x42; Zen Orange
69710041300,PHARMACIE FACE A MONDOR - 2262249 - 94000,2262249,,Non,Non Prioritaires,Emelyne Lahaies,2024-12-31 19:57,,,46 AV DU MAL DE LATTRE DE TASSIG,,,
70699934945,PHARMACIE DE L ABBAYE - 2050135 - 94000,2050135,,Non,Non Prioritaires,Emelyne Lahaies,2024-12-31 19:57,MA PHARMACIE,,1 PLACE DE L ABBAYE,,,
70697708766,PHARMACIE DU BAC - 2234578 - 94480,2234578,,Non,Non Prioritaires,Emelyne Lahaies,2024-12-31 19:57,COFISANTE,,42 RUE DU BAC,,,
70701764851,PHARMACIE DE LA PAIX - 2235414 - 94600,2235414,,Non,Secondaires,Emelyne Lahaies,2024-12-31 19:57,,,50 AVENUE VICTOR HUGO,,,
70595374292,PHARMACIE AICHE - 2049947 - 94290,2049947,,Non,Secondaires,Emelyne Lahaies,2024-12-31 19:57,LEADER SANTE,,69 RUE DU GENERAL DE GAULLE,,,
69710041299,PHARMACIE MIMOUN - 2283740 - 94310,2283740,,Non,Secondaires,Emelyne Lahaies,2024-12-31 19:57,COS,,75 AV DES MARTYRS DE CHATEAUBRIA,,,
70595374291,PHARMACIE DU CENTRE VILLE - 2234866 - 94360,2234866,,Non,Non Prioritaires,Emelyne Lahaies,2024-12-31 19:57,,,43 GRANDE RUE CHARLES DE GAULLE,,,
70595417331,PHARMACIE DU TREMBLAY - 2235000 - 94500,2235000,,Non,Non Prioritaires,Emelyne Lahaies,2024-12-31 19:57,SUPRAPHARM,,125 AVENUE DU GENERAL DE GAULLE,,,
70701724873,PHARMACIE GALLIENI - 2050114 - 94340,2050114,,Non,Non Prioritaires,Emelyne Lahaies,2024-12-31 19:57,COS,,54 AVENUE DU GENERAL GALLIENI,,,
70701764830,PHARMACIE TCHAPARIAN - 2234887 - 94230,2234887,,Non,Non Prioritaires,Emelyne Lahaies,2024-12-31 19:57,GIPHAR,,171 AVENUE ARISTIDE BRIAND,,,
70698000627,PHARMACIE DU LAGUE - 2236931 - 94150,2236931,,Non,Non Prioritaires,Emelyne Lahaies,2024-12-31 19:57,PHARMADN,,13 RUE DE L ABREUVOIR,,,
70699906278,PHARMACIE DE LA TUILERIE - 2049575 - 94260,2049575,,Non,Non Prioritaires,Emelyne Lahaies,2024-12-31 19:57,ALTAPHARM,,34 AVENUE DE LA DIVISION LECLERC,,,
70699934913,PHARMACIE DOUCHEZ - 2202389 - 77310,2202389,,Non,Non Prioritaires,Emelyne Lahaies,2024-12-31 19:57,PHR,,445 AVENUE DE LA GARE,,,
70699906273,PHARMACIE DES VIGNES - 2005123 - 77310,2005123,,Non,Non Prioritaires,Emelyne Lahaies,2024-12-31 19:57,LEADER SANTE,,37 RUE DU CHATEAU,,,
70595374267,PHARMACIE A 3 - 2235016 - 94500,2235016,,Non,Prioritaires,Emelyne Lahaies,2024-12-31 19:57,APTI'PHAR,,156 RUE ALEXANDRE FOURNY,,,
70595373262,PHARMACIE DES DEUX PARCS - 2038982 - 77186,2038982,,Non,Non Prioritaires,Emelyne Lahaies,2024-12-31 19:55,APTI'PHAR,,COURS DES 2 PARCS,,,
70697999578,PHARMACIE DU LAC - 2038867 - 77200,2038867,,Non,Non Prioritaires,Emelyne Lahaies,2024-12-31 19:55,PHARMA SANTE DEVELOPPEMENT,,14 RUE PABLO NERUDA,,,
70701763808,PHARMACIE DU VIEUX TORCY - 2038851 - 77200,2038851,,Non,Non Prioritaires,Emelyne Lahaies,2024-12-31 19:55,GFC PHARMA,,14 RUE DE PARIS,,,
70699905256,PHARMACIE DES ARCHES - 2200753 - 77650,2200753,,Non,Non Prioritaires,Emelyne Lahaies,2024-12-31 19:55,PHARMACTIV,,13 RUE DE L AVENIR,,,
70595442927,PHARMACIE NAIGEON - 2202017 - 77560,2202017,,Non,Non Prioritaires,Emelyne Lahaies,2024-12-31 19:55,EVOLUPHARM,,52 RUE DE PROVINS,,,
70595373261,PHARMACIE DE LA MAIRIE - 2249275 - 77720,2249275,,Non,Secondaires,Emelyne Lahaies,2024-12-31 19:55,PHARMA 10,,60 RUE CHARLES DE GAULLE,,,
69710039248,PHARMACIE DE CHENOISE - 2001055 - 77160,2001055,,Non,Non Prioritaires,Emelyne Lahaies,2024-12-31 19:55,PHARMA 10,,2 B RUE DES HORTENSIAS,,,
70697707713,PHARMACIE DE GUIGNES - 2038647 - 77390,2038647,,Non,Non Prioritaires,Emelyne Lahaies,2024-12-31 19:55,PHARMA 10,,31 RUE DE TROYES,,,
70697707712,PHARMACIE DE CHAMPEAUX - 2039148 - 77720,2039148,,Non,Non Prioritaires,Emelyne Lahaies,2024-12-31 19:55,GIPHAR,,8 RUE DE LA FERRONNERIE,,,
70595393743,PHARMACIE DES SCIENCES - 2235063 - 94500,2235063,,Non,Non Prioritaires,Emelyne Lahaies,2024-12-31 19:55,PHARMACTIV,,223 AVENUE MAURICE THOREZ,,,
70595373260,PHARMACIE MOUSSABAY - 2235147 - 94500,2235147,,Non,Non Prioritaires,Emelyne Lahaies,2024-12-31 19:55,IPHARM,,6 PLACE VERCINGETORIX,,,
70595442926,PHARMACIE CENTRALE DE LA GARE - 2237736 - 94350,2237736,,Non,Non Prioritaires,Emelyne Lahaies,2024-12-31 19:55,APOTHEO,,16 PL DE LA GARE PIERRE SEMARD,,,
70595373259,PHARMACIE DES TILLEULS - 2049706 - 94350,2049706,,Non,Non Prioritaires,Emelyne Lahaies,2024-12-31 19:55,GIROPHARM,,47 RUE DU GENERAL DE GAULLE,,,
70595393741,PHARMACIE NGUYEN - 2287090 - 77680,2287090,,Non,Secondaires,Emelyne Lahaies,2024-12-31 19:55,,,ROUTE D OZOIR,,,
70595416293,PHARMACIE CHY BELLE CROIX - 2039127 - 77330,2039127,,Non,Non Prioritaires,Emelyne Lahaies,2024-12-31 19:55,PHARMA SANTE DEVELOPPEMENT,,84 RUE FRANCOIS DE TESSAN,,,
70699932919,PHARMACIE MASSOT MORLEC - 2038961 - 77330,2038961,,Non,Non Prioritaires,Emelyne Lahaies,2024-12-31 19:55,PHARMAVANCE,,44 AVENUE DU GENERAL LECLERC,,,
70595442925,PHARMACIE DE BEAUREGARD - 2249317 - 77140,2249317,,Non,Non Prioritaires,Emelyne Lahaies,2024-12-31 19:55,PHARMA 10,,110 AVENUE DE LYON,,,
70697707711,PHARMACIE LU - 2200601 - 77880,2200601,,Non,Non Prioritaires,Emelyne Lahaies,2024-12-31 19:55,SIMPLY PHARMA,,39 RUE VICTOR HUGO,,,
70595476696,PHARMACIE DE LA GARE - 2201631 - 77140,2201631,,Non,Non Prioritaires,Emelyne Lahaies,2024-12-31 19:55,LES PHARMACIENS ASSOCIES,,13 PLACE DE LA GARE,,,
70595393740,PHARMACIE DE MONTIGNY - 2201097 - 77690,2201097,,Non,Secondaires,Emelyne Lahaies,2024-12-31 19:55,UNIVERS PHARMACIE,,2 RUE RENEE MONTGERMONT,,,
70701763807,PHARMACIE MICHEL - 2038830 - 77167,2038830,,Non,Non Prioritaires,Emelyne Lahaies,2024-12-31 19:55,OPTIPHARM,,47 RUE DE FROMONCEAU,,,
70699932917,PHARMACIE VOGEL - 2006614 - 77250,2006614,,Non,Secondaires,Emelyne Lahaies,2024-12-31 19:55,GIPHAR,,30 RUE DE L ORVANNE,,,
70697999576,PHARMACIE MAROLLES - 2202242 - 77130,2202242,,Non,Non Prioritaires,Emelyne Lahaies,2024-12-31 19:55,PHARMACTIV,,42 RUE GRANDE,,,
70595416291,PHARMACIE DE LA HALLE - 2200334 - 77520,2200334,,Non,Non Prioritaires,Emelyne Lahaies,2024-12-31 19:55,PHARMA 10,,1 RUE DU FOUR,,,
69710039246,PHARMACIE SAINT GEORGES - 2199806 - 77130,2199806,,Non,Non Prioritaires,Emelyne Lahaies,2024-12-31 19:55,GIPHAR,,5 RUE SAINT GEORGES,,,
70699932916,PHARMACIE VICTOR HUGO - 2257930 - 77130,2257930,,Non,Secondaires,Emelyne Lahaies,2024-12-31 19:55,PHARMODEL,,4 RUE VICTOR HUGO,,,
70699932915,PHARMACIE MERCIER - 2255137 - 77130,2255137,,Non,Secondaires,Emelyne Lahaies,2024-12-31 19:55,ELSIE,,1 AVENUE DE LA LIBERTE,,,
70701763806,PHARMACIE PLEIN CIEL - 2200863 - 77350,2200863,,Non,Non Prioritaires,Emelyne Lahaies,2024-12-31 19:55,PHARMA 10,,AVENUE DE CORBEIL,,,
70595476695,PHARMACIE DES CAROUGES - 2201872 - 77000,2201872,,Non,Non Prioritaires,Emelyne Lahaies,2024-12-31 19:55,LES PHARMACIENS ASSOCIES,,11 RUE DES CAROUGES,,,
69710039244,PHARMACIE LOMBARDI - 2202174 - 77190,2202174,,Non,Non Prioritaires,Emelyne Lahaies,2024-12-31 19:55,PHARMACTIV,,259 AVENUE DU MARECHAL FOCH,,,
70697999574,PHARMACIE DES MEZEREAUX - 2013179 - 77000,2013179,,Non,Non Prioritaires,Emelyne Lahaies,2024-12-31 19:55,ESCALE SANTE,,52 AVENUE DE MEAUX,,,
69710039243,PHARMACIE NJOMOU - 2039305 - 77000,2039305,,Non,Non Prioritaires,Emelyne Lahaies,2024-12-31 19:55,COTE PHARMA,,18 RUE SAINT AMBROISE,,,
70697707708,PHARMACIE PARC FROT - 2202216 - 77100,2202216,,Non,Non Prioritaires,Emelyne Lahaies,2024-12-31 19:55,ESCALE SANTE,,25 RUE LOUIS BRAILLE,,,
70595442924,PHARMACIE DE L EST - 2201851 - 77910,2201851,,Non,Non Prioritaires,Emelyne Lahaies,2024-12-31 19:55,ARTISAN SANTE,,58 B RUE VICTOR CLAIRET,,,
70595476694,PHARMACIE DU PARC - 2201956 - 77124,2201956,,Non,Non Prioritaires,Emelyne Lahaies,2024-12-31 19:55,GIPHAR,,4 AVENUE DU PARC,,,
70595476693,PHARMACIE DE LA PIERRE COLLINET - 2202284 - 77100,2202284,,Non,Non Prioritaires,Emelyne Lahaies,2024-12-31 19:55,PHARMA SANTE DEVELOPPEMENT,,9 RUE GUILLAUME BRICONNET,,,
70699932913,PHARMACIE DU FAUBOURG - 2200842 - 77100,2200842,,Non,Non Prioritaires,Emelyne Lahaies,2024-12-31 19:55,PHARMA SANTE DEVELOPPEMENT,,58 RUE DU FAUBOURG SAINT NICOLAS,,,
70595476691,PHARMACIE DE SAINT JEAN - 2039090 - 77660,2039090,,Non,Non Prioritaires,Emelyne Lahaies,2024-12-31 19:55,PHARMA'GEN,,15 B RUE RAYMOND POINCARE,,,
70595373258,PHARMACIE AFOUDA - 2002004 - 77100,2002004,,Non,Secondaires,Emelyne Lahaies,2024-12-31 19:55,COTE PHARMA,,1 RUE DARNETAL,,,
70595476690,PHARMACIE MERRIEN - 2279074 - 77144,2279074,,Non,Non Prioritaires,Emelyne Lahaies,2024-12-31 19:55,PHR,,1 AV DE LA SOCIETE DES NATIONS,,,
70595442921,PHARMACIE DU LAURENCON - 2039347 - 77600,2039347,,Non,Non Prioritaires,Emelyne Lahaies,2024-12-31 19:55,LES PHARMACIENS ASSOCIES,,RUE DE LA JONCHERE,,,
70595442920,PHARMACIE ORLY PARC - 2039043 - 77400,2039043,,Non,Non Prioritaires,Emelyne Lahaies,2024-12-31 19:55,PHARM&FREE,,12 RUE MARCEL RIVIERE,,,
69710039240,PHARMACIE DE LA SALAMANDRE - 2200533 - 77300,2200533,,Non,Secondaires,Emelyne Lahaies,2024-12-31 19:55,PHARMA SANTE DEVELOPPEMENT,,78 RUE GRANDE,,,
70699905250,PHARMACIE BRABIS - 2200486 - 77300,2200486,,Non,Non Prioritaires,Emelyne Lahaies,2024-12-31 19:55,NEPENTHES,,19 RUE DENECOURT,,,
70595373257,PHARMACIE DE LA BUTTE MONTCEAU - 2199607 - 77210,2199607,,Non,Secondaires,Emelyne Lahaies,2024-12-31 19:55,,,26 AVENUE DE NEMOURS,,,
70699932911,PHARMACIE ALLAIN PUBERT - 2275750 - 77250,2275750,,Non,Non Prioritaires,Emelyne Lahaies,2024-12-31 19:55,GIPHAR,,2 RUE GRANDE,,,
70595476687,PHARMACIE DE BOISSY - 2249254 - 77169,2249254,,Non,Non Prioritaires,Emelyne Lahaies,2024-12-31 19:55,NEPENTHES,,4 RUE DE REBAIS,,,
70699932910,PHARMACIE COEUR DE BRIE - 2200418 - 77320,2200418,,Non,Secondaires,Emelyne Lahaies,2024-12-31 19:55,PHARMAVIE,,29 31 RUE DE PARIS,,,
70595373256,PHARMACIE DU PONT DE LA VILLE - 2200203 - 77120,2200203,,Non,Secondaires,Emelyne Lahaies,2024-12-31 19:55,APTI'PHAR,,4 RUE DE LA PECHERIE,,,
70595442918,PHARMACIE DU MOULIN - 2202373 - 77515,2202373,,Non,Secondaires,Emelyne Lahaies,2024-12-31 19:55,PHR,,9 PLACE VION TRESMES,,,
69710039238,PHARMACIE DE MOUROUX - 2201144 - 77120,2201144,,Non,Secondaires,Emelyne Lahaies,2024-12-31 19:55,PHARMAVIE,,331 AVENUE DU GENERAL DE GAULLE,,,
70697706744,PHARMACIE DE LA VALLEE DU MORIN - 2279048 - 77320,2279048,,Non,Non Prioritaires,Emelyne Lahaies,2024-12-31 19:55,PHARMA 10,,1 PLACE DU BOULOI,,,
70699905249,PHARMACIE DU MARCHE - 2039221 - 77120,2039221,,Non,Secondaires,Emelyne Lahaies,2024-12-31 19:55,CITY PHARMA,,27 RUE BEAUREPAIRE,,,
70699905248,PHARMACIE DES TOURNESOLS - 2201170 - 77176,2201170,,Non,Secondaires,Emelyne Lahaies,2024-12-31 19:55,PHARMACTIV,,AVENUE DES CHAMPS,,,
70595476685,PHARMACIE DE L EGLISE - 2200727 - 77127,2200727,,Non,Non Prioritaires,Emelyne Lahaies,2024-12-31 19:55,PHARMACTIV,,47 RUE DE PARIS,,,
70701763801,PHARMACIE DU MIROIR D EAU - 2005794 - 77176,2005794,,Non,Non Prioritaires,Emelyne Lahaies,2024-12-31 19:55,SUPRAPHARM,,17 PLACE MIROIR D EAU,,,
70595442917,GRANDE PHARMACIE DU CENTRE - 2201233 - 77280,2201233,,Non,Secondaires,Emelyne Lahaies,2024-12-31 19:55,CEIDO,,RUE GERARD DE NERVAL,,,
70595442916,PHARMACIE DE JUILLY - 2281057 - 77230,2281057,,Non,Non Prioritaires,Emelyne Lahaies,2024-12-31 19:55,GIPHAR,,6 RUE DE LA SOURCE,,,
70595416286,PHARMACIE MOUSSY - 2201165 - 77230,2201165,,Non,Non Prioritaires,Emelyne Lahaies,2024-12-31 19:55,GIPHAR,,48 RUE CAMBACERES,,,
70595442915,PHARMACIE DES CHATAIGNIERS - 2038956 - 77280,2038956,,Non,Secondaires,Emelyne Lahaies,2024-12-31 19:55,LEADER SANTE,,AVENUE DU 8 MAI 1945,,,
70697999572,PHARMACIE DE MAUPERTHUIS - 2038542 - 77410,2038542,,Non,Non Prioritaires,Emelyne Lahaies,2024-12-31 19:55,GROUPAPHARM,,44 AVENUE LOUIS PASTEUR,,,
70595373255,PHARMACIE DE L AVENUE - 2199790 - 77177,2199790,,Non,Non Prioritaires,Emelyne Lahaies,2024-12-31 19:55,PHARMA SANTE DEVELOPPEMENT,,37 AVENUE JEAN JAURES,,,
70701762782,PHARMACIE DU MARCHE - 2050444 - 94700,2050444,,Non,Prioritaires,Emelyne Lahaies,2024-12-31 19:53,,,76 AVENUE GAMBETTA,,,
70698082492,PHARMACIE DU MARCHE - 2201191 - 77140,2201191,,Non,Prioritaires,Emelyne Lahaies,2024-12-31 19:53,SYNERGIPHAR,,24 RUE GASTON DARLEY,,,
70595372223,PHARMACIE DE SAINT MARD - 2005125 - 77230,2005125,,Non,Prioritaires,Emelyne Lahaies,2024-12-31 19:53,ELSIE,,24 RUE FONTAINE BERGER,,,
70595368156,PHARMACIE SAFFAR OBJECTIF SANTE - 2236706 - 94310,2236706,,Non,Prioritaires,Emelyne Lahaies,2024-12-31 19:47,COS,,8 PLACE GASTON VIENS,,,
70595386576,PHARMACIE MALKI - 2281790 - 94400,2281790,,Non,Non Prioritaires,Emelyne Lahaies,2024-12-31 19:43,PHARMA SANTE DEVELOPPEMENT,,101 RUE DU GENIE,,,
70699898096,PHARMACIE FILIPPI - 2237186 - 94100,2237186,,Non,Non Prioritaires,Emelyne Lahaies,2024-12-31 19:43,,,7 PLACE DE RIMINI,,,
69710032081,PHARMACIE LE QUAN - 2201799 - 77360,2201799,,Non,Non Prioritaires,Emelyne Lahaies,2024-12-31 19:43,,,2 PLACE DE LA REPUBLIQUE,,,
70698116302,PHARMACIE DES ORMES - 2013693 - 77515,2013693,,Non,Prioritaires,Emelyne Lahaies,2024-12-31 19:43,COTE PHARMA,,8 RUE GEORGES FAROY,,,
70698115297,PHARMACIE BINAGHI - 2005845 - 94600,2005845,,Non,Prioritaires,Emelyne Lahaies,2024-12-31 19:42,,,2 AVENUE VICTOR HUGO,,,
70698115296,PHARMACIE DE LA PAIX - 2050250 - 94400,2050250,,Non,Non Prioritaires,Emelyne Lahaies,2024-12-31 19:42,GFC PHARMA,,AVENUE DU 8 MAI 1945,,,
70595385560,PHARMACIE GDE PHA DU ROND POINT - 2236816 - 94170,2236816,,Oui,Non Prioritaires,Emelyne Lahaies,2024-12-31 19:42,OPTIPHARM,1571.64,33 BOULEVARD D ALSACE LORRAINE,,2025-10-15 14:56,Gommes Anti Stress x42; Cheveux - Pousse et Force; Zen Orange; Digestion; Collagène Citron-Vert Menthe; Cycle; Osmose; Ménopause
70699898050,GRANDE PHARMACIE DE CHARENTON - 2238352 - 94220,2238352,,Non,Secondaires,Emelyne Lahaies,2024-12-31 19:42,,,3 PLACE DES MARSEILLAIS,,,
70698115293,PHARMACIE DU GRAND ENSEMBLE - 2050397 - 94140,2050397,,Non,Non Prioritaires,Emelyne Lahaies,2024-12-31 19:42,PHARMADN,,4 RUE DE LONDRES,,,
70698075341,GRANDE PHARMACIE DE VITRY - 2237961 - 94400,2237961,,Non,Secondaires,Emelyne Lahaies,2024-12-31 19:42,EXCEL PHARMA,,120 BOULEVARD DE STALINGRAD,,,
70698115292,PHARMACIE JEANNE HACHETTE - 2050465 - 94200,2050465,,Oui,Non Prioritaires,Emelyne Lahaies,2024-12-31 19:42,PHARMODEL,2186.45,5 PROMENEE VENISE GOSNAT,,2025-05-21 13:44,Gommes Anti Stress x42; Meuble bien être mental; Cheveux - Pousse et Force; Zen Orange; Collagène Citron-Vert Menthe
70697991377,PHARMACIE EA - 2234845 - 94360,2234845,,Non,Secondaires,Emelyne Lahaies,2024-12-31 19:42,APTI'PHAR,,25 GRANDE RUE CHARLES DE GAULLE,,,
70698043637,PHARMACIE LEVY - 2234955 - 94230,2234955,,Non,Non Prioritaires,Emelyne Lahaies,2024-12-31 19:42,,,91 AVENUE ARISTIDE BRIAND,,,
69710031053,PHARMACIE PROVINOISE - 2201390 - 77160,2201390,,Non,Non Prioritaires,Emelyne Lahaies,2024-12-31 19:42,PHARMA 10,,35 RUE DE LA CORDONNERIE,,,
70698115271,PHARMACIE DU BOUQUET - 2202331 - 77340,2202331,,Non,Non Prioritaires,Emelyne Lahaies,2024-12-31 19:42,GIPHAR,,82 AVENUE CHARLES ROUXEL,,,
69710031051,PHARMACIE DU CLOS ST JEAN - 2201626 - 77140,2201626,,Non,Non Prioritaires,Emelyne Lahaies,2024-12-31 19:41,EVOLUPHARM,,4 RUE DU GUINEBERT,,,
70698014960,PHARMACIE DU MARCHE - 2039284 - 77130,2039284,,Non,Non Prioritaires,Emelyne Lahaies,2024-12-31 19:41,PHARMAVIE,,32 RUE DANIELLE CASANOVA,,,
70699897072,GRANDE PHARMACIE SAINT JEAN - 2039415 - 77000,2039415,,Non,Secondaires,Emelyne Lahaies,2024-12-31 19:41,LEADER SANTE,,20 PLACE SAINT JEAN,,,
70698074352,PHARMACIE MONTAIGU - 2039368 - 77000,2039368,,Non,Non Prioritaires,Emelyne Lahaies,2024-12-31 19:41,LEADER SANTE,,1 SQUARE BLAISE PASCAL,,,
69710031050,PHARMACIE DES MIMOSAS - 2202059 - 77350,2202059,,Non,Non Prioritaires,Emelyne Lahaies,2024-12-31 19:41,ESCALE SANTE,,285 AVENUE DE LA GARE,,,
70698043621,PHARMACIE DU PAYS DE L OURQ - 2200732 - 77440,2200732,,Non,Non Prioritaires,Emelyne Lahaies,2024-12-31 19:41,PHARMODEL,,2 RUE JEAN JAURES,,,
70699924684,PHARMACIE ARSENE - 2201411 - 77860,2201411,,Non,Non Prioritaires,Emelyne Lahaies,2024-12-31 19:41,PHARMA SANTE DEVELOPPEMENT,,22 RUE DE MEAUX,,,
69710031049,PHIE NOUVELLE DE LA VERRIERE - 2200774 - 77100,2200774,,Oui,Secondaires,Emelyne Lahaies,2024-12-31 19:41,APOTHEO,595.14,4 PASSAGE PIERRE BROSSOLETTE,,2025-10-21 12:14,Gommes Anti Stress x60
70698115267,PHARMACIE DU CENTRE - 2200376 - 77450,2200376,,Non,Secondaires,Emelyne Lahaies,2024-12-31 19:41,PHARMA 10,,80 RUE DU GENERAL LECLERC,,,
70699897071,PHARMACIE DU RER - 2202551 - 77600,2202551,,Non,Non Prioritaires,Emelyne Lahaies,2024-12-31 19:41,PHARMAVIE,,9 LA GRAND PLACE,,,
70698115266,PHARMACIE PANIER - 2039195 - 77400,2039195,,Non,Non Prioritaires,Emelyne Lahaies,2024-12-31 19:41,GROUPAPHARM,,5 PLACE DE L EGLISE,,,
70699924682,PHARMACIE DE LA GARE - 2039064 - 77450,2039064,,Non,Non Prioritaires,Emelyne Lahaies,2024-12-31 19:41,PHARMA 10,,3 RUE DU GENERAL LECLERC,,,
69710031048,PHARMACIE DE L EGLISE - 2200109 - 77320,2200109,,Non,Non Prioritaires,Emelyne Lahaies,2024-12-31 19:41,PHARMA 10,,4 PLACE DE L EGLISE,,,
69710031047,PHARMACIE D ILE DE FRANCE - 2271803 - 77120,2271803,,Non,Non Prioritaires,Emelyne Lahaies,2024-12-31 19:41,PHARMA 10,,4 PLACE DE L ILE DE FRANCE,,,
69710031046,PHARMACIE DE REBAIS - 2201427 - 77510,2201427,,Non,Non Prioritaires,Emelyne Lahaies,2024-12-31 19:41,APRIUM,,1 RUE SAINT NICOLAS,,,
70698043619,PHARMACIE DE LA GARE - 2202258 - 77176,2202258,,Non,Non Prioritaires,Emelyne Lahaies,2024-12-31 19:41,PHARMA SANTE DEVELOPPEMENT,,9 RUE EDOUARD VAILLANT,,,
69710031045,PHARMACIE DU CENTRE - 2255493 - 77230,2255493,,Non,Non Prioritaires,Emelyne Lahaies,2024-12-31 19:41,,,128 RUE DU GENERAL DE GAULLE,,,
70595383491,PHARMACIE DU ROND D OR - 2049533 - 94370,2049533,,Non,Non Prioritaires,Emelyne Lahaies,2024-12-31 19:39,,527.44,23 PLACE DE LA FRATERNITE,,2025-07-31 09:35,Collagène Citron-Vert Menthe; Gommes Anti Stress x42; Gommes Anti Stress x60; Zen Fraise
70698041563,PHARMACIE DE LA SANTE - 2236486 - 94700,2236486,,Non,Non Prioritaires,Emelyne Lahaies,2024-12-31 19:38,PHR,,61 AVENUE DU GENERAL LECLERC,,,
70593567990,PHARMACIE GIANNOTTI - 2236156 - 94200,2236156,,Non,Secondaires,Emelyne Lahaies,2024-12-31 19:38,LAFAYETTE,,55 RUE JEAN LE GALLEU,,,
70699895000,PHARMACIE DAKHLI - 2049774 - 94270,2049774,,Non,Non Prioritaires,Emelyne Lahaies,2024-12-31 19:38,LES PHARMACIENS ASSOCIES,,11 AVENUE DE FONTAINEBLEAU,,,
70698012914,PHARMACIE DE BARBIZON - 2199654 - 77630,2199654,,Non,Secondaires,Emelyne Lahaies,2024-12-31 19:38,ESCALE SANTE,,98 GRANDE RUE,,,
70595362014,PHARMACIE DU MONT SAINT MARTIN - 2005854 - 77140,2005854,,Non,Non Prioritaires,Emelyne Lahaies,2024-12-31 19:38,PHARMACTIV,,18 RUE EUGENE THOISON,,,
70698041549,PHARMACIE DE LA FONTAINE - 2038689 - 77670,2038689,,Non,Non Prioritaires,Emelyne Lahaies,2024-12-31 19:38,PHARMA SANTE DEVELOPPEMENT,,3 RUE DE LA FONTAINE MARTIN,,,
70595382509,PHARMACIE DU BOIS VERT - 2202368 - 77240,2202368,,Non,Non Prioritaires,Emelyne Lahaies,2024-12-31 19:38,LAFAYETTE,,7 AVENUE DU BOIS VERT,,,
70595361986,PHARMACIE CENTRALE DU MARCHE - 2236769 - 94170,2236769,,Non,Prioritaires,Emelyne Lahaies,2024-12-31 19:37,APRIUM,,106 AVENUE DU GENERAL DE GAULLE,,,
69710027000,PHARMACIE ORLY SUD - 2049638 - 94542,2049638,,Non,Prioritaires,Emelyne Lahaies,2024-12-31 19:37,LEADER SANTE,,AEROGARE ORLY SUD,,,
70698040549,PHARMACIE DE MAGNY - 2286830 - 77700,2286830,,Non,Prioritaires,Emelyne Lahaies,2024-12-31 19:37,NEXTYPHARM,,40 RUE DE LA CLEF DES CHAMPS,,,
70698011885,PHARMACIE 2F - 2013434 - 77990,2013434,,Non,Prioritaires,Emelyne Lahaies,2024-12-31 19:36,ELSIE,,AEROPORT CHARLES DE GAULLE,,,
